UMAP1_PC50,UMAP2_PC50,UMAP1_PC75,UMAP2_PC75,UMAP1_PC100,UMAP2_PC100,UMAP1_PC125,UMAP2_PC125,UMAP1_PC150,UMAP2_PC150,UMAP1_PC175,UMAP2_PC175
1.9834706,-4.4874907,5.9010587,14.802248,7.5598335,16.23562,14.654252,14.583259,1.177821,-3.7934773,-1.7123216,-3.3551397
-6.605553,-1.4195336,14.687729,14.197827,15.939409,14.039471,21.496367,9.592696,-7.3688393,-3.151297,-9.967254,-3.8127053
-4.428652,-3.348465,12.38802,15.500524,13.827827,16.400742,20.388317,12.661676,-4.7222834,-4.5930753,-7.394034,-5.3924527
-3.2941482,-0.59049326,11.33846,12.744226,13.013989,13.46491,18.673283,10.110204,-4.173504,-2.2571027,-6.9672804,-2.9056098
-3.0479841,-3.3586667,10.923574,15.029771,12.481705,16.078625,19.036331,12.444455,-3.4752672,-4.2358155,-5.9512763,-4.501432
2.388522,-3.8041015,5.868215,14.127248,7.288373,15.3959675,14.290945,13.684108,0.98047894,-2.637161,-2.0309303,-2.4726455
-4.0368724,-1.9721341,11.988262,13.779513,13.527209,14.30274,19.303173,10.668109,-4.8948145,-2.922478,-7.5088677,-3.5986216
-3.6700613,-0.8818789,10.166889,13.410335,11.484735,14.532365,16.850655,12.115107,-2.5628417,-2.9744818,-5.7299337,-2.8746111
-2.9891574,-3.4765759,10.933211,15.212151,12.177767,16.141573,19.0554,12.682394,-3.17555,-4.540056,-5.80286,-5.0741754
-1.1737461,-1.7644486,9.573994,13.61864,11.033198,14.664934,17.218414,11.971133,-2.2942011,-2.8582044,-5.0480366,-3.167293
0.13083866,-5.006674,7.3563995,16.030882,8.982389,17.082598,16.232979,14.98559,0.08781711,-4.841457,-2.488652,-4.5912886
2.612424,-4.002476,5.6941686,14.139222,7.1515436,15.49756,14.169144,13.742647,0.87718725,-2.5555441,-2.061257,-2.3868418
-1.7264628,-2.0362594,9.982288,14.016163,11.61978,15.054962,18.300432,13.068696,-3.1321447,-4.28159,-5.2165303,-4.233147
-3.178358,-0.30500853,11.862469,12.734637,12.895012,13.0377865,17.706438,10.336386,-4.0980864,-2.0288575,-6.5568814,-3.3865173
-2.972848,0.40073633,11.903649,11.843311,13.197952,12.903791,18.265608,9.337056,-4.5355086,-1.6495097,-7.5001445,-2.557893
-6.6872525,-1.4041338,14.663982,14.220518,15.815721,14.068075,21.39402,9.673871,-7.1827617,-3.2318337,-9.731411,-3.7066872
-3.055394,-0.30090106,11.271586,12.710111,12.539673,13.767929,18.15325,10.351129,-3.7609925,-2.1978118,-6.6252337,-2.488534
-3.7381537,-1.9878125,11.937786,14.196969,13.417728,15.087978,19.610352,11.659401,-4.594851,-3.7236257,-6.8107314,-4.069298
-3.9557989,-0.688594,11.504313,12.922572,13.094753,13.850604,18.703905,10.199188,-4.2184033,-2.7162867,-6.8886743,-3.2767775
-2.6865206,-0.75072867,11.078129,12.733039,13.1295185,13.321871,18.507286,10.169774,-3.9915068,-2.4322934,-6.879378,-2.8730578
-3.0745451,-0.637686,11.471849,12.87196,12.571566,13.492628,18.366844,11.121528,-4.036809,-3.0210128,-6.884463,-3.2402344
1.5284171,-3.265074,6.6361527,14.1732645,8.122626,15.5337715,14.879881,13.701659,0.3683635,-3.2688406,-2.4905968,-3.2868505
1.8930724,-1.6601626,6.916224,12.542098,10.357687,17.375603,14.153442,12.138174,0.03707214,-1.1611401,-3.0418658,-1.0740857
-1.7790301,-2.5155363,9.600309,14.186911,11.000235,15.08529,17.584187,12.387111,-2.4103317,-3.810777,-4.808631,-4.1179204
-4.2282834,-2.8510725,12.32405,15.029786,13.835121,15.750904,20.075806,11.8038845,-5.153085,-4.0500026,-7.6918545,-4.8937583
3.5929694,-4.367137,4.378873,14.450119,5.969243,16.351398,13.136116,14.652831,2.483834,-2.7545373,-0.4095554,-2.3729074
-3.1839573,-6.1524086,10.489246,17.931143,11.925391,18.78207,19.745947,15.458739,-4.225688,-7.1231084,-5.8360715,-7.6482406
-2.040469,-5.0150805,9.024767,16.291405,10.767947,17.314596,18.269377,14.354972,-3.4944956,-6.1850033,-5.5213656,-6.5046177
-4.062425,-3.2237942,11.963398,15.402704,13.249288,16.293655,19.733356,12.186294,-4.580859,-4.648773,-6.9517007,-5.2112236
-0.6589872,-0.5292032,9.255484,11.860352,10.348806,12.711399,16.033804,10.419703,-2.4929335,-1.0815336,-5.430944,-1.3481119
-3.2781425,-0.21086144,11.8867035,12.415483,13.236917,13.192991,18.445383,10.011266,-4.5517564,-2.659945,-7.434647,-3.1015801
-0.2373868,-2.2718437,8.382956,13.522883,9.789401,14.542265,16.180805,12.247309,-1.33463,-2.725283,-3.853143,-2.7075276
-3.0894325,0.48110572,11.804271,11.608576,12.880068,12.421356,17.980745,9.152356,-4.34686,-1.3446901,-7.3441625,-2.0813954
-0.7804418,0.6042916,9.7980585,10.889604,10.943395,11.938056,16.349613,9.329582,-3.4691103,-0.45693886,-6.5123186,-0.90959185
-2.0132828,-6.2514763,9.319506,17.643053,11.017516,18.39502,18.669294,15.333151,-2.8065164,-7.210905,-4.85195,-7.219317
-6.563665,-1.0524282,14.659669,13.752866,15.725572,13.725248,21.137495,9.362122,-7.12953,-2.7358758,-9.723508,-3.5106456
-5.360017,-2.4900258,13.231671,14.934448,14.725032,15.371411,20.89844,11.126436,-6.063684,-4.0986524,-8.551109,-4.9743977
-3.060152,-3.0270567,11.016016,14.974856,12.428288,15.653635,18.858324,12.427721,-3.4386675,-4.4305005,-6.12026,-4.725976
-0.13814501,-0.082827926,8.878843,11.2879505,10.118071,12.41118,15.620084,10.184986,-2.330123,-0.5377784,-5.5443025,-0.8383826
-2.918514,-4.5195966,10.483611,16.589777,12.200802,17.379759,19.48299,13.838827,-3.4487734,-5.725308,-5.762278,-5.951395
-2.1552737,0.31998864,11.119731,11.614873,12.234932,12.343603,17.618044,9.280825,-4.918408,-1.558679,-7.763545,-2.2811098
-2.953474,-1.8132826,11.412477,13.854289,12.636383,14.645591,18.666739,11.37635,-4.156145,-3.2562876,-6.672639,-3.713164
-3.099832,-4.895754,10.493966,16.951803,12.216253,17.526947,19.713505,13.909891,-3.7830484,-5.769432,-6.1301765,-6.3042483
-2.2850204,0.19652511,10.93837,11.598831,12.213698,12.625916,17.311106,9.915993,-3.1517823,-1.3120239,-6.096751,-1.8348967
-2.608357,-1.921098,11.005969,13.732589,12.403317,14.352602,18.374199,11.031048,-3.790848,-2.8571548,-6.372407,-3.4932227
-2.5938425,-2.4617155,10.722958,14.20497,12.286169,14.837655,18.563158,11.746683,-3.6713815,-3.6057098,-6.086777,-3.9696856
2.3458817,-3.817422,5.8763485,14.237835,6.977256,15.567537,13.979291,13.783807,1.04376,-2.8551416,-1.8072096,-2.595709
-0.52754927,-1.6827377,8.829686,13.027242,10.032121,13.949421,16.088764,11.882912,-1.6103152,-2.338407,-4.2460637,-2.5108457
-2.0819473,-5.023138,9.711849,16.755219,10.906259,17.384333,18.567657,14.245749,-3.386083,-6.120656,-5.654916,-6.345151
0.611081,-0.6667206,7.95549,11.864728,9.130368,12.876789,14.916513,10.971211,-1.2165633,-0.82851094,-4.1095386,-1.0521878
-0.729299,-1.2146753,9.03078,12.761649,10.360827,14.08213,16.39403,11.63255,-1.9237565,-2.2841928,-4.5331635,-2.6253061
-0.19358675,-3.1432986,8.554939,14.259738,9.839431,15.463613,16.377481,13.072698,-1.0367746,-3.5157766,-3.5014188,-3.519117
-1.3095841,-2.2081776,9.37545,13.911892,10.710698,14.919059,17.148874,12.12963,-2.1337738,-3.5147038,-4.6686816,-3.7577958
-3.614754,-2.82053,11.579913,14.998739,13.263648,15.247814,19.726093,11.82415,-4.708377,-4.1713457,-7.208285,-4.6856446
-2.731493,-5.3117294,10.421375,17.236568,12.038911,18.09658,19.557043,14.429006,-3.6334312,-6.446405,-6.0044575,-6.835299
-1.8102576,-6.592222,8.969709,17.923948,10.58614,18.737028,18.34646,15.852563,-2.6033328,-7.4950504,-4.62238,-7.716173
-2.4754195,-0.9592912,10.93494,13.200997,11.9904,13.248602,18.258461,10.890411,-3.5006483,-3.19777,-5.955989,-3.6530507
2.2764494,-4.5377736,5.561709,14.829636,6.9851327,16.345808,14.295009,14.609738,1.467616,-3.3679235,-1.6119871,-3.1540236
2.6283813,-4.3506284,5.278284,14.594374,6.6389484,16.160917,13.619609,14.428116,1.7047397,-2.957566,-1.1049697,-2.5922883
-1.4396886,-3.4324758,9.447897,14.991708,10.915794,15.890549,17.715029,12.708293,-2.1820505,-4.140576,-4.6302614,-4.534405
-0.66668487,-2.2301195,8.921596,13.499129,10.361307,14.502535,16.466724,12.070641,-1.5031117,-2.9714074,-4.23089,-3.2207897
2.5073764,-4.068817,5.4148526,14.478834,6.9580493,15.990509,14.059246,14.2681,1.422492,-3.0965466,-1.1673521,-2.4723723
0.1583921,-0.23619087,8.5619335,11.5124855,9.971561,12.44499,15.626584,10.237312,-2.3513963,-0.5456497,-5.271432,-0.90700305
-1.2688985,0.41443524,10.184428,11.100504,11.433258,12.072994,16.713865,9.33754,-3.7840796,-0.62399805,-6.964586,-1.2762777
1.8369633,-4.955779,5.779315,15.143942,7.314208,16.609617,14.35531,14.652628,1.3527741,-3.7470925,-1.5222476,-3.132699
-2.6810114,-2.189617,10.55054,14.218292,12.341759,14.742608,18.415297,11.981582,-3.4013968,-3.4504328,-5.9247904,-3.926252
-2.5153036,-2.9392421,10.477299,14.537931,11.889089,15.452403,18.227018,12.272917,-3.0719419,-3.913902,-5.448787,-4.0959954
-2.8004632,0.58816206,11.697748,11.516706,12.716466,12.262925,17.87686,9.074912,-4.4829683,-1.2751118,-7.459856,-1.9555722
-0.6038914,-0.08254952,9.4028425,11.379906,10.605567,12.468763,16.03826,10.079792,-2.6723754,-0.7245403,-5.809424,-1.134462
-2.5984669,-1.0130405,11.208049,12.604274,11.988391,13.758927,18.273735,10.73431,-3.7056587,-2.673726,-6.634941,-2.8418043
0.3818266,-4.212104,7.225459,15.456494,8.784139,16.361177,15.889402,14.444131,0.12604517,-4.2053905,-2.4964406,-4.158228
-2.0741587,-5.512527,9.321061,16.780983,10.775025,17.64591,18.394157,14.655352,-3.3346214,-6.5539365,-5.3770943,-6.7909384
-2.5565045,-2.212839,10.976142,13.651147,12.530352,14.430198,18.478865,11.069409,-4.4642057,-3.356882,-6.8136697,-3.9201257
2.0281992,-1.7722129,6.536688,12.403209,7.607821,13.69258,13.989902,12.047843,0.23621848,-1.1358473,-2.7821,-0.9490589
-2.5042174,-4.4670687,10.049762,16.575815,11.746225,17.48604,19.29117,13.977126,-3.850395,-5.488327,-6.1651254,-5.7937684
-0.85668284,0.590806,9.790876,10.781358,10.81628,11.887733,16.099512,9.34465,-3.3623111,-0.34016752,-6.365119,-0.831224
3.192951,-4.8489537,4.758103,14.716362,5.9602556,16.257841,12.997992,14.463644,2.3693476,-2.8415904,-0.44618976,-2.2903647
0.64125395,-1.6433605,7.9193153,13.077307,8.76825,13.976621,15.370891,12.138188,-0.9363345,-1.9972044,-3.8597739,-1.8614687
-0.063221365,-1.9904963,8.018739,13.5280485,8.878728,14.6825285,15.17794,12.574503,-0.29148346,-2.428462,-3.0249119,-2.2044704
1.91952,-1.7255392,6.8743544,12.377016,7.9475203,13.70601,14.173046,11.950402,-0.021376716,-1.2288961,-3.0905466,-1.1408908
-0.42443058,-3.069126,8.184272,14.511737,9.818329,15.253702,16.397629,12.946626,-1.3206426,-3.139915,-4.214932,-3.0673687
-0.9186704,-4.448318,8.451169,15.446924,10.017032,16.455399,17.272787,13.787442,-2.4885523,-6.0887423,-4.84672,-6.1515026
-1.8021789,-4.1794972,9.3956785,15.481947,10.952718,16.388834,17.654917,13.520267,-2.1533563,-4.848584,-4.524993,-5.018659
-0.88609195,-2.6978967,8.857025,14.049477,10.74317,15.242941,17.221643,12.650265,-1.9832292,-3.906531,-4.368775,-3.987925
0.78285897,-1.3930594,7.784915,12.515553,8.906252,13.636748,14.978135,11.980146,-0.8588642,-1.4272845,-3.8154602,-1.7430353
0.02386796,-2.4211636,8.11992,13.457032,9.543742,14.58442,15.858365,12.50168,-1.0784035,-2.523705,-3.809633,-2.5713341
-1.3830831,-4.735258,8.821137,16.118685,10.24704,17.161482,17.662336,14.335044,-2.6916375,-6.326763,-4.812556,-6.323026
1.7117815,-2.6578546,6.6778145,13.522355,7.9244394,14.883331,14.516923,13.176261,0.28198394,-2.5036287,-2.3579507,-2.4696867
-5.993278,-0.91042227,13.988412,13.730555,15.0034075,13.899256,20.448502,9.626097,-6.488521,-2.4077406,-9.043814,-3.656377
-1.7075708,-5.421613,9.047792,16.922712,10.654693,17.70684,18.14136,14.999162,-2.4278996,-6.503156,-4.4441657,-6.5610695
0.5202004,-1.1039945,8.215506,12.43732,9.404373,13.318658,15.317243,11.451038,-1.2464505,-1.4512109,-4.0841856,-1.4700642
-3.130706,-2.8722775,11.037644,14.290575,12.452286,14.994004,18.952059,11.774741,-4.515074,-3.5778825,-6.894118,-4.3700433
-2.7897995,-0.32040313,11.146177,12.383713,12.164874,13.342498,17.716198,10.317767,-3.3204753,-1.9661531,-6.1830564,-2.370105
-1.7394531,-4.5276384,9.25549,16.321053,11.287548,17.200285,18.46371,14.174445,-2.789143,-6.059769,-5.0545855,-6.1016874
-4.4370856,-1.5415848,12.617186,13.5921,14.009607,14.280057,19.703796,10.459263,-5.3460402,-3.15809,-7.684078,-4.1557355
1.8859596,-5.3793135,5.5433917,15.7164955,7.355852,17.109148,14.435916,15.255585,1.806838,-4.2151866,-1.0310372,-3.861914
1.1079514,-4.5012574,6.575917,15.347747,8.232764,16.49679,15.156367,14.649853,0.74013233,-3.9809191,-1.9508991,-3.8358662
-1.7693478,-0.031011036,10.567767,11.643331,11.543541,12.686434,17.340796,9.740944,-3.6384969,-1.3317554,-6.574724,-1.7091187
-0.84036845,-2.6159766,8.90056,13.969552,10.254841,15.000869,16.814783,12.473458,-1.5806623,-3.3058586,-4.041437,-3.6961496
-1.7796304,-6.1242023,9.062466,17.411798,10.655658,18.356783,18.262266,15.425516,-2.53186,-7.132988,-4.518877,-7.340538
-1.3943318,0.54543996,10.350477,11.162539,11.40266,12.111952,16.575708,9.422215,-3.6558423,-0.7058254,-6.773754,-1.2491138
-1.3435031,-3.4116197,9.411818,14.814919,10.608577,15.888359,17.409113,12.892098,-1.867916,-4.1567993,-4.328559,-4.469829
1.076902,-2.3484032,7.1455364,13.276898,8.401903,14.430411,14.976765,12.700519,-0.121409394,-2.1700797,-2.9925249,-2.1266801
-4.4168983,-1.2833655,12.673203,13.54043,13.874556,14.187204,19.768698,10.366846,-5.3417373,-3.1229236,-7.9577785,-3.740417
-1.0255646,-2.761039,9.070419,14.145517,10.533423,15.018814,17.08009,12.380392,-2.0652666,-3.6042678,-4.5403166,-3.791465
0.16517423,-3.6853564,7.713554,14.86859,9.145881,15.743859,16.021322,13.717187,-0.44732562,-3.7685847,-3.137089,-3.6714008
0.9158444,-2.8838048,7.2531962,13.87986,8.595206,14.988028,15.376337,12.996977,-0.37367827,-2.817354,-3.3569267,-2.7411995
-3.8613749,-1.5178102,12.26519,13.535336,13.5004835,14.52377,19.651653,10.996501,-5.6339016,-3.6285381,-7.909336,-4.518917
-2.4659698,-2.9680614,10.629226,14.84622,12.209535,15.561024,18.360203,12.478731,-3.3313417,-4.2528763,-5.514282,-4.5490813
-4.8917184,-2.1897092,12.959794,14.430521,14.373165,15.549435,20.466839,11.21618,-5.485444,-3.7426946,-7.600909,-4.5065
-1.9867564,-4.3880525,9.647315,15.906656,11.213518,16.767534,18.266575,13.752715,-2.5720398,-5.346649,-4.8632703,-5.614775
0.9726443,-2.8471355,7.1200147,13.903243,8.48554,14.990409,15.199524,13.233234,-0.00642241,-2.7034147,-2.7615643,-2.8392265
-3.3653514,-3.1121585,11.416712,15.062796,12.742052,15.755655,19.47615,12.117881,-4.3651724,-4.1649446,-6.704438,-4.7801213
2.1954606,-4.7534094,5.6455994,15.058625,7.035143,16.801226,14.221843,14.923463,1.6718829,-3.9407258,-1.3775538,-3.3889024
-3.7634037,-1.6184828,12.153859,13.593509,13.393111,14.230045,19.319775,10.517011,-5.1560326,-2.6802356,-7.6307726,-3.5269256
-4.8498716,-0.7848113,13.0016985,12.912088,14.261137,13.443211,19.528566,9.557719,-5.520269,-2.1042786,-8.340433,-2.9474378
0.3978182,-2.0588014,8.016084,13.020775,9.27517,14.18026,15.61829,12.028167,-1.0682608,-2.2736192,-3.6450243,-2.175789
-4.7040925,-2.0912504,12.56715,14.24405,14.183655,14.884621,20.09241,10.815279,-5.6493597,-3.5255764,-8.167178,-4.483685
-1.0610137,-1.0785232,9.550557,12.599745,10.650314,13.672161,16.818575,10.861986,-2.3677185,-2.0412178,-5.039027,-2.268406
-3.2782526,-5.640694,10.486211,17.56632,12.130032,18.366074,19.779413,14.817474,-3.9991589,-6.6939735,-6.1357613,-7.158335
-1.9985389,-6.5541434,9.1377945,17.95509,10.807766,18.850351,18.64835,15.809626,-3.0742846,-7.548983,-5.0697656,-7.7254677
3.157777,-3.8126168,5.1074677,13.876082,6.413258,15.584623,13.495357,14.0575,1.664961,-2.6405342,-1.1547568,-2.2257257
-4.8445926,-1.5826834,12.870596,14.0917425,14.360547,14.610482,20.424822,10.652581,-5.6724997,-3.2550683,-8.405201,-4.3487144
-2.1014924,-1.8240191,10.506457,13.526609,11.747304,14.507207,17.956049,11.136303,-3.1206934,-3.3091335,-6.0656447,-3.4362826
-1.8106141,-2.159796,9.953878,14.180337,11.436243,15.079178,17.051512,14.03206,-5.122363,-6.32823,-5.413024,-3.840579
-2.343542,-4.454451,9.88524,16.022144,11.47296,16.71938,18.408665,13.737109,-2.5838535,-5.2744656,-4.6971292,-5.440594
-2.4619775,-5.9447265,9.659092,17.474308,11.254293,18.352688,19.091297,15.164704,-3.1569157,-7.0316496,-5.0334163,-7.1433077
-2.8805218,-3.9865324,10.567892,15.713584,11.658093,16.07142,18.625982,13.256481,-3.2698443,-4.9853444,-5.556039,-5.1336145
-2.9662151,-1.2594215,11.151622,13.340459,12.634088,13.972886,18.213089,10.998062,-3.6095629,-2.9314265,-6.38767,-3.3810077
-3.0671904,-4.4379168,10.588529,16.457415,12.173273,16.994493,18.671099,13.646981,-3.9733188,-5.4956994,-5.955632,-6.134399
-4.1905,-2.6601775,12.0057335,14.970577,13.399265,15.845909,19.903704,11.884327,-4.7272468,-4.4259467,-7.228153,-4.979985
-0.81399095,-3.9465787,9.351508,12.024104,10.604644,13.077539,16.23558,10.682849,-2.7840433,-1.309675,-5.7113004,-1.48346
-3.5196605,-2.258758,11.371851,13.95952,12.732598,14.568938,18.92752,11.232113,-4.3375254,-3.3880088,-6.737961,-3.70885
-3.8159165,-4.8214483,11.304019,16.75171,12.890732,17.330385,20.00937,13.614453,-4.3612456,-6.002111,-6.63026,-6.4500413
-3.3064275,-4.780262,10.938037,16.692894,12.487123,17.164715,20.049658,13.612177,-4.2639074,-5.610454,-6.795073,-6.181872
-1.9942058,-0.4191446,10.316815,12.149585,11.874711,13.025156,17.194231,10.247509,-3.3846776,-1.861839,-6.156012,-2.0004518
-0.03524081,-4.0060687,7.8834906,15.218168,9.562115,16.291864,16.463678,13.848154,-0.849538,-4.2966514,-3.3485613,-4.1774335
0.5242033,-2.4746923,7.8276553,13.544949,9.137596,14.535105,15.702895,12.531524,-1.0344709,-2.5360062,-3.4576979,-2.7248068
0.39640737,-3.191019,7.65734,14.346824,8.952795,15.242051,15.812355,13.268301,-0.5853406,-3.247215,-3.3550134,-3.0852551
-2.4266646,-3.4720232,10.1566105,15.16937,11.857061,16.05461,18.339804,12.808728,-2.9471219,-4.3829756,-5.259344,-4.663116
-3.3695028,-0.58257437,11.085701,12.933253,12.166159,13.818582,17.894337,10.931555,-3.0450888,-2.5138252,-5.868366,-3.177555
0.16273193,-5.0584373,7.334769,16.017527,8.883157,17.026497,16.067457,14.897122,0.30285716,-4.545472,-2.3927252,-4.2813544
-3.226671,-4.0962133,10.933798,15.941616,12.440269,16.424852,18.925688,12.964364,-3.809,-4.999722,-5.6654706,-5.429826
-0.56855774,0.052710056,9.3626795,11.356793,10.598248,12.369816,16.02108,9.904953,-2.7556531,-0.6589081,-5.713857,-0.9566611
-4.6136093,-3.261958,12.342075,15.337917,13.967361,16.22979,20.503069,11.968833,-5.3431478,-4.7954946,-7.8349347,-5.477456
-4.344017,-4.1172757,11.878284,16.206974,13.342236,16.86256,20.206812,13.051154,-5.0993934,-5.3891845,-7.2053103,-6.0812955
-3.1209698,-6.228606,10.238471,18.141024,11.80714,18.892895,19.699034,15.354124,-3.9411616,-7.3312807,-5.8853908,-7.616838
2.8192627,-5.3162827,5.017284,15.355134,6.4184513,16.925793,13.686984,15.198374,2.332752,-3.6518316,-0.5869644,-3.1259646
-3.7323637,-4.1606135,11.193459,16.10279,12.833716,16.790234,19.61597,13.138026,-4.264589,-5.183758,-6.6029186,-5.73281
-3.944815,-4.2345915,11.373045,16.334303,13.096088,16.968542,19.814611,13.262144,-4.680312,-5.652287,-6.849785,-6.116062
3.138443,-4.216798,4.818498,14.277857,6.293503,16.030743,13.588827,14.487555,1.6980286,-3.037452,-0.7571485,-2.5807378
2.9701912,-3.8455288,5.1415544,13.733387,6.5184193,15.667575,13.376586,13.833516,1.8815613,-2.3448052,-1.1480336,-1.976608
-0.3494829,-1.1410385,8.880545,12.481355,10.017435,13.675484,15.978234,11.327988,-1.8126428,-1.9732093,-4.542106,-2.1212726
2.8405564,-4.454374,4.918258,15.024445,6.64099,16.385128,13.897783,14.936766,2.0108428,-3.4969227,-0.88773465,-3.1294274
2.674813,-5.0003824,4.860555,15.299106,6.549128,16.863895,13.737127,15.234009,2.2739544,-3.7693303,-0.736671,-3.5217292
-4.6774983,-2.9351873,12.628476,15.336854,14.116979,15.760461,20.507988,11.698401,-5.3099337,-4.2463017,-7.763591,-5.08538
-5.613576,-1.4856923,13.608831,14.094045,15.006781,14.512987,20.581947,10.257283,-6.3899136,-3.464807,-8.973862,-4.2524734
-6.215524,-1.7479432,14.17973,14.455444,15.551248,14.518063,21.19134,10.153901,-6.815045,-3.2648504,-9.489235,-4.308986
-4.0030136,-1.7437351,12.399899,13.908156,13.667035,14.842749,19.587149,10.856147,-4.98797,-3.3874984,-7.4312267,-3.8887894
-3.2471008,-5.225243,10.420415,17.2338,12.227644,17.809042,19.462088,14.39342,-4.1318264,-6.4584136,-6.4902315,-6.807884
-3.914445,-2.0493534,12.461558,14.150815,13.896518,14.467833,19.95133,10.736102,-5.2782493,-3.5516062,-7.9694824,-4.41653
2.4594886,-5.177445,5.336984,15.353481,6.9573407,16.832058,14.057476,15.142678,1.9053426,-3.7150934,-1.0097916,-3.4771702
-0.96792895,-0.12688227,9.610023,11.2835045,10.802628,12.528781,16.265535,9.894038,-3.1082108,-0.76409274,-6.2195077,-1.1264606
3.4407387,-4.1251907,4.9113812,13.893325,6.1734223,15.771732,13.102855,14.298983,2.0774715,-2.4511297,-0.8479504,-2.128806
-3.5547466,-0.32181615,11.382942,12.26502,12.75882,13.370263,18.05134,10.286192,-3.758277,-2.5430982,-6.7460003,-2.8535922
-3.3313382,-1.8930601,11.450385,14.119791,12.847363,15.60918,18.814642,11.513347,-4.0264997,-3.7349887,-6.6976857,-4.322524
-1.5121381,-1.4920986,9.780903,13.115805,11.089887,14.271657,17.103058,11.58181,-2.5640798,-2.821436,-5.2160516,-2.9834874
-5.0355077,-3.2322798,12.894468,15.631266,14.252404,16.198357,20.992636,11.912759,-5.870341,-4.7371564,-8.176059,-5.5036488
-1.71756,-1.5104042,9.682505,13.056666,10.997396,13.805793,17.04296,11.116067,-2.7077894,-2.7687414,-5.448244,-2.7289975
-2.1138759,-0.98045176,10.718226,12.888742,11.595495,14.006831,17.700867,10.954123,-3.5397708,-2.6597853,-5.9735394,-3.0068884
-3.483662,-3.8857396,10.463309,15.110579,11.894718,15.963388,18.430714,12.856487,-3.4057667,-4.7668934,-5.830059,-4.977598
-6.246261,-1.3950042,14.436099,14.141263,15.708579,14.178912,21.132025,9.71375,-6.9970803,-3.00653,-9.61925,-3.9456294
-2.3450282,-0.7896993,10.626254,12.652667,11.790572,13.665234,17.380043,10.651647,-3.2545857,-2.2069566,-6.0393214,-2.5818253
1.7207168,-3.9897997,6.1954284,14.58642,7.7388735,15.902795,14.600107,14.149599,0.7044606,-3.2564673,-1.9358809,-3.03893
-3.5475602,-0.12757869,11.58483,12.451299,12.903143,13.250473,18.337223,9.830909,-4.071072,-2.1139355,-6.7498527,-2.7923617
-4.0889626,-3.7239358,11.816698,15.784309,13.450566,16.01114,19.78372,11.509208,-5.070517,-5.028304,-7.418519,-5.138214
-1.1112608,-1.255793,9.449966,12.562534,10.799182,13.693645,16.542202,11.122199,-2.2810557,-2.0004356,-5.192381,-2.10935
-2.2754173,-0.4561395,10.2693615,12.342046,11.560865,13.379497,17.206987,10.442358,-2.9193027,-2.023719,-5.588338,-2.5750382
-3.1302705,-0.92400634,10.432177,13.07951,11.781492,13.949608,17.543457,11.281176,-2.934969,-2.697541,-5.77136,-3.0375807
0.6576918,-2.0744123,7.804152,13.121074,8.888364,14.190094,15.259324,12.0828,-0.52796227,-2.4074814,-3.541181,-2.2851744
-2.3366132,-5.5470176,9.750642,17.203583,11.619845,18.099573,19.140919,14.677002,-3.1602821,-6.493061,-5.345749,-6.8423634
-1.7832568,-3.5186057,9.798352,15.039755,11.157967,15.9094715,17.920143,12.843553,-2.3012016,-4.3421965,-4.8288236,-4.746112
-3.2161121,-0.4185055,12.004941,12.618315,13.125266,13.108111,18.38244,9.920443,-4.447721,-2.1657295,-7.2270427,-2.6428506
-3.0190039,-0.7065012,11.31263,12.505019,12.871614,13.557505,18.052666,10.129689,-4.1899934,-2.3590753,-6.8799887,-3.1446216
-2.4657378,-0.67533356,10.463976,12.716482,11.745018,13.558951,17.446638,10.829103,-3.252746,-2.2425716,-5.813676,-2.4868891
0.38777998,-3.968837,7.289512,15.069955,9.043092,16.044643,15.82494,14.032403,-0.05831096,-4.045944,-2.8047743,-3.950831
-0.619283,-0.8576469,9.08001,12.229593,10.415919,13.351813,16.20148,10.872048,-2.1151025,-1.5876408,-5.0369277,-1.8232887
2.7580218,-4.111808,5.152779,14.096544,6.728502,15.805307,13.543125,14.159143,1.747401,-2.5972853,-1.2783828,-2.7181356
1.2793132,-1.876265,7.219579,13.211427,8.509767,13.963389,14.605231,12.468855,-0.23990923,-1.6775266,-3.1389923,-1.8341757
-1.4943212,-1.4142848,9.813529,12.853855,10.913076,13.978492,17.022459,11.098026,-2.5615401,-2.4580393,-5.172332,-2.5213654
-1.6941842,-0.065140046,11.839546,13.379679,11.858067,12.487303,17.111752,9.762456,-4.355505,-1.3070755,-7.6734424,-2.466529
0.08975117,-2.8317811,7.8621454,14.082608,9.346752,14.97896,15.998068,12.828906,-0.81404734,-3.1521857,-3.6036632,-3.1118903
-1.4698861,-3.000898,9.505999,14.51322,10.959798,15.533771,17.455828,12.69375,-2.3510346,-4.2329,-4.5634675,-4.4914627
0.09787611,-3.0798275,7.9639378,14.242352,9.507271,15.098154,16.063385,13.172584,-0.9345563,-3.2808025,-3.6329231,-3.0824342
-2.0640373,0.14696835,10.776205,11.641444,11.858823,12.64948,17.457788,9.534948,-3.7278845,-1.3017782,-6.7313733,-1.8667494
-3.6473083,-3.4776344,11.496522,15.239124,12.931399,16.34742,18.931633,12.487616,-3.638461,-4.3652387,-6.073257,-4.800913
-2.66187,-4.101002,10.11759,16.107676,11.797888,16.855804,18.627327,13.86903,-3.3932064,-5.5177073,-5.260996,-5.843751
-1.778683,-4.9816213,9.335727,16.310167,10.995721,17.29329,18.314186,14.228547,-2.5516884,-5.9539223,-4.6180444,-5.9683895
